Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
abunyasha,RU,1414,12962,95.163.252.1,95.163.252.1,18456,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-02-07,MAILRU-AS Mail.Ru- RU,47764,7590,None
Access,DK,4444,1143,173.199.70.185,173.199.70.185,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-03-28,AS-CHOOPA - Choopa- LLC- US,20473,15000,None
AccessNow000,CH,7491,1766,176.10.99.200,accessnow.org,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-05,AS-SOFTPLUS- CH,51395,35300,None
AccessNow001,CH,5332,1766,176.10.99.201,176.10.99.201,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,16400,None
AccessNow002,CH,5587,1766,176.10.99.202,176.10.99.202,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,22000,None
AccessNow003,CH,9258,1766,176.10.99.203,176.10.99.203,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,25700,None
AccessNow004,CH,6135,1766,176.10.99.204,176.10.99.204,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,19300,None
AccessNow005,CH,11228,1766,176.10.99.205,176.10.99.205,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,23400,None
AccessNow006,CH,11358,1766,176.10.99.206,176.10.99.206,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,37000,None
AccessNow007,CH,10897,1766,176.10.99.207,176.10.99.207,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,22000,None
AccessNow008,CH,7188,1766,176.10.99.208,176.10.99.208,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,16000,None
AccessNow009,CH,11079,1766,176.10.99.209,176.10.99.209,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,20000,None
AccessNow010,CH,12505,1766,176.10.99.210,176.10.99.210,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,34200,None
acde,DE,339,387,217.253.44.254,pD9FD2CFE.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-04-01,DTAG Internet service provider operations- DE,3320,1320,None
AcidBurn,US,14011,649,23.129.64.195,23.129.64.195,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-04-08,EMERALD-ONION - Emerald Onion- US,396507,15000,[2620:18c::195]:443
ack512,DE,9284,1911,176.9.57.152,static.152.57.9.176.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-27,HETZNER-AS- DE,24940,33000,None
AcMNPVTorBox,NL,1,1857,188.226.222.19,188.226.222.19,443,80,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-06-17,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,54,None
actinium,DE,3556,60,84.19.190.178,km31325-02.keymachine.de,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-04,KEYWEB-AS- DE,31103,8300,[2001:1b60:3:172:1325:102:0:1]:443
activenodes,BY,6,758,86.57.149.5,86.57.149.5,1443,9130,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-14,BELPAK-AS BELPAK- BY,6697,1110,None
addons,LV,574,4,46.183.218.111,ip-218-111.dataclub.info,443,None,0,1,1,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2019-08-05,DATACLUB- LV,52048,10400,None
ADEL,HU,370,675,91.219.239.79,sa1475.azar-a.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-08,SERVERASTRA-AS- HU,56322,790,None
Aequinoctium,NL,27,273,62.251.100.171,vpn-443.xs4all.space,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-12-05,XS4ALL-NL Amsterdam- NL,3265,78,[2001:985:c344:1:ba27:ebff:fe33:9eee]:9001
aergia,FR,897,38,37.187.98.185,node.aergia.eu,22,49030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2014-06-06,OVH- FR,16276,2580,[2001:41d0:a:22b9::1]:22
Aerodynamik01,FR,7487,476,5.196.23.64,64.ip-5-196-23.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-02-11,OVH- FR,16276,20000,None
Aerodynamik02,PL,6149,476,217.182.75.181,181.ip-217-182-75.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-06-04,OVH- FR,16276,13000,None
Aerodynamik03,FR,8564,476,193.70.43.76,76.ip-193-70-43.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-02-15,OVH- FR,16276,21000,None
Aerodynamik04,CA,5930,476,149.56.141.138,138.ip-149-56-141.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-05-26,OVH- FR,16276,16000,None
aerona,FR,4872,1014,145.239.72.73,aerona.cyllos.me,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-06-09,OVH- FR,16276,12000,[2001:41d0:302:2200::1ac4]:9030
AEtherC0r3,GR,519,2391,83.212.102.114,snf-734901.vm.okeanos.grnet.gr,29950,25751,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-01-15,GR-NET http://www.grnet.gr- GR,5408,2140,None
affectiosocietatis,FR,354,1049,91.121.160.6,ns3005011.ip-91-121-160.eu,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-12-02,OVH- FR,16276,950,None
affinezeussv,CA,24,256,50.65.176.4,S01066038e0b31a08.ed.shawcable.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-06-07,SHAW - Shaw Communications Inc.- CA,6327,85,None
afisings,GB,573,339,45.77.224.20,45.77.224.20.vultr.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2019-10-01,AS-CHOOPA - Choopa- LLC- US,20473,13300,None
AFistfulofOnions,GR,707,265,178.128.249.136,178.128.249.136,443,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-09-24,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1400,None
afoosrelay,IN,16,77,116.203.44.87,static.87.44.203.116.clients.your-server.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-11-18,HETZNER-AS- DE,24940,3820,[2a01:4f8:1c1c:924d::1]:9001
Aframberi,IS,610,248,157.97.10.155,nova-157-097-010-155.cpe.nova.is,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-21,NOVAIS-AS- IS,43571,2400,None
Agaran,US,1064,107,66.228.58.20,linode1.ernest-doss.org,143,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-11-14,LINODE-AP Linode- LLC- US,63949,11000,[2600:3c02::f03c:91ff:fe84:3cb5]:143
AGATA,KN,1937,282,198.167.223.96,fortress.zm.is,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-10,CYBERDYNE- LR,37560,6900,None
agate,NL,187,1423,94.142.241.138,tor.conuropsis.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-04-08,COLOCLUE-AS Netwerkvereniging Coloclue- Amsterdam- Netherlands- NL,8283,509,None
ageinghacker,IS,7,1135,82.221.139.190,tor-and-gnunet-readme.ageinghacker.net,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2016-09-04,THORDC-AS- IS,50613,3,None
AgentOnionMumbai,US,388,362,172.105.41.187,li1993-187.members.linode.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-08-26,LINODE-AP Linode- LLC- US,63949,1380,[2400:8904::f03c:91ff:feff:d19]:443
AgentOrange,US,546,327,138.68.15.191,138.68.15.191,9447,9090,0,0,1,0,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2014-10-16,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1120,None
AgentSmith,IN,85,211,139.59.56.19,139.59.56.19,11443,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-08-29,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,425,None
Aggie,US,894,13573,107.170.219.188,01j.me,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2016-08-02,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,3700,[2604:a880:1:20::24a0:1]:9001
agrajag,SE,809,324,83.255.134.62,c83-255-134-62.bredband.comhem.se,11311,11312,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-20,COMHEM-SWEDEN- SE,39651,3390,[2001:470:deb8:a5::2]:11311
ahoyhoy,FR,373,487,51.15.89.20,bao.skarap.me,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-27,AS12876- FR,12876,1020,[2001:bc8:4700:2500::b5d]:9001
Ahtna,FR,4067,469,95.130.9.76,barbot.ahtna.org,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-01-29,DIGICUBE01- FR,196689,15000,None
AIgeneratedPostcard,DE,128,154,24.134.92.137,mail.myotopie.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-09-12,KABELDEUTSCHLAND-AS- DE,31334,342,None
AIKO,GB,46866,3124,78.129.218.56,78.129.218.56,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-01-03,IOMART-AS- GB,20860,80500,None
Ailuuchequai,DE,2399,7,94.130.58.99,lucaswerkmeister.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-07-03,HETZNER-AS- DE,24940,5000,[2a01:4f8:c0c:2613::2]:9001
air123,DE,330,200,84.160.107.94,p54A06B5E.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-05-25,DTAG Internet service provider operations- DE,3320,938,None
Air7jyl,DK,1085,953,95.154.24.73,ns4.jth.net,9001,None,0,1,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-10-29,DK-ESS-AS- DK,39642,1200,None
AITUK,NL,0,2020,92.111.4.177,mail.libremail.nl,9090,9040,0,0,0,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2016-02-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,15,None
Ajorcel,FR,0,186,82.243.79.103,bon13-3-82-243-79-103.fbx.proxad.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-05-16,PROXAD- FR,12322,11,None
ajourmag,DE,6566,6,94.130.181.104,static.104.181.130.94.clients.your-server.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.16 on Linux,0,0,2018-01-23,HETZNER-AS- DE,24940,23300,None
ak3812,FR,14,84,212.47.234.212,212-234-47-212.rev.cloud.scaleway.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.2.2-alpha on Linux,0,0,2017-01-15,AS12876- FR,12876,110,None
AkashaShrooms,FR,193,5629,37.187.104.111,akasha.brozkeff.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-01-14,OVH- FR,16276,497,None
akira,BE,3276,140,193.105.73.80,artistsuk.apprenticescheme.com,9001,443,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-05-04,VERIXI- BE,49964,5790,None
Akira0x00,IT,245,198,80.211.133.241,host241-133-211-80.serverdedicati.aruba.it,1984,None,0,0,1,0,0,1,1,1,1,Tor 0.4.2.1-alpha on FreeBSD,0,0,2018-06-19,ARUBA-ASN- IT,31034,552,[2a00:6d40:72:2ef1::1984]:1984
Akka,FI,11654,2987,95.216.33.58,akka.0x90.dk,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.0-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,29000,[2a01:4f9:2a:2145::2]:443
akria,US,0,830,65.29.187.50,cpe-65-29-187-50.wi.res.rr.com,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on OpenBSD,0,0,2019-02-08,TWC-10796-MIDWEST - Charter Communications Inc- US,10796,18,None
Alastor,FR,16692,919,62.210.123.24,62-210-123-24.rev.poneytelecom.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-03-01,AS12876- FR,12876,53000,[2001:bc8:30c6:100::dead]:443
ALBANIX,US,55,496,68.203.87.86,cpe-68-203-87-86.tx.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-01-29,TWC-11427-TEXAS - Charter Communications Inc- US,11427,172,None
albator,FR,1696,483,83.205.83.215,lfbn-ren-1-239-215.w83-205.abo.wanadoo.fr,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-06,France Telecom - Orange- FR,3215,7060,None
Albis,CR,351,351,138.59.18.106,138.59.18.106,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-02-20,Data Miners S.A. ( Racknation.cr )- CR,52423,1200,None
Aleantlar,DE,3422,345,185.244.192.119,mail.bka.li,9002,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-01,NETCUP-AS netcup GmbH- DE,197540,10000,None
alehouse,NL,2,53,37.48.87.225,37.48.87.225,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.6 on FreeBSD,0,0,2019-07-26,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,2920,[2001:1af8:4700:a107:2::dead]:9001
AlekseyNKrylov,DE,4304,479,144.76.58.23,tor.marx.wtf,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-17,HETZNER-AS- DE,24940,13000,[2a01:4f8:191:6205:2000::1]:9001
alemator,CH,343,510,84.74.53.89,84-74-53-89.dclient.hispeed.ch,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2019-04-08,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,813,None
Alexandra,US,5937,1353,192.95.23.128,ip128.ip-192-95-23.net,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-11,OVH- FR,16276,12200,None
Alexandra,MX,1741,2694,187.178.75.109,187-178-75-109.dynamic.axtel.net,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-12-10,Axtel- S.A.B. de C.V.- MX,6503,1020,None
AlGrothendieck,FR,8746,479,80.67.172.162,algrothendieck.nos-oignons.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-06-09,GITOYEN-MAIN-AS The main Autonomous System of Gitoyen (Paris- France).- FR,20766,26000,None
alienstargate,NL,874,224,217.100.113.174,D96471AE.static.ziggozakelijk.nl,443,None,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-10,TNF-AS- NL,33915,2680,None
Alina,US,5217,473,199.195.251.84,ny1.nixnet.xyz,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-16,PONYNET - FranTech Solutions- US,53667,7620,[2605:6400:10:80e::1]:9001
alinaTorRelay1,FR,1254,354,51.15.241.151,151-241-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-30,AS12876- FR,12876,5700,None
allcats,CA,239,204,198.96.155.9,198.96.155.9,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-05-25,UWATERLOO - University of Waterloo- CA,12093,610,None
AllCreaturesWelcome,DE,332,335,173.212.221.10,173.212.221.10,9443,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-11-17,CONTABO- DE,51167,833,[2a02:c207:3003:1795::1]:9443
AlleKochenKaffee,DE,3057,245,129.13.131.140,this-is-a-tor-node.akk.kit.edu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-03-08,KIT Karlsruhe Institute of Technology- DE,34878,11000,[2a00:1398:5:f604:cafe:cafe:cafe:9001]:443
AlleriaWindrunner,DE,8415,288,217.160.58.205,2.tor-relay.arcardy.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-06,ONEANDONE-AS Brauerstrasse 48- DE,8560,37000,[2001:8d8:1801:806f::1]:9001
alm0stg0ne,DE,2348,206,188.68.32.153,v22016083777736929.hotsrv.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-06,NETCUP-AS netcup GmbH- DE,197540,12300,None
alnutt,EE,1503,1019,95.153.31.8,m95-153-31-8.cust.tele2.ee,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-11-05,ESTNOC-AS- EE,206804,4300,None
Aloha,NL,31119,1293,95.211.136.23,95.211.136.23,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-03-08,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,90000,None
Aloysha,RU,1255,1697,93.95.100.170,unspecified.mtw.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-25,MTW-AS- RU,48347,5200,None
Alpha,MD,515,404,31.131.2.19,somedomain.md,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-26,LEVEL7-AS- MD,43588,2820,None
alphagremlin,RU,551,137,78.107.239.253,0897805800.static.corbina.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-07-01,CORBINA-AS OJSC _Vimpelcom_- RU,8402,2160,None
AlphaRelay,IN,8778,11,116.203.40.245,static.245.40.203.116.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-04,HETZNER-AS- DE,24940,24000,[2a01:4f8:c2c:1192::1]:9001
Alphator,DE,19639,86,188.68.62.198,neptun.johannm.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-09-27,NETCUP-AS netcup GmbH- DE,197540,49300,None
alpinevpn,FR,4430,374,51.89.118.91,tor.alpinevpn.com,443,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-09-29,OVH- FR,16276,16800,None
alqnetwork,BR,81,31,191.252.204.98,vps15572.publiccloud.com.br,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-14,Locaweb Serviços de Internet S/A- BR,27715,290,None
alsaceonion,FR,3338,287,149.202.238.204,204.238.202.149.fr-sbg.flexcloud.seflow.it,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-11-14,OVH- FR,16276,8130,None
alsaceonionb,FR,2649,287,149.202.238.204,204.238.202.149.fr-sbg.flexcloud.seflow.it,444,81,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-12-18,OVH- FR,16276,11000,None
alternativlos,DE,506,120,213.136.94.10,dismail.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on OpenBSD,0,0,2015-07-13,CONTABO- DE,51167,2390,None
alterspalter,DE,1122,447,85.93.16.47,85.93.16.47,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-01-01,ASGHOSTNET- DE,12586,3710,[2a00:1910:55ef::124]:9001
alupigus,RO,1252,206,86.125.14.196,static-86-125-14-196.rdsnet.ro,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-23,RCS-RDS 73-75 Dr. Staicovici- RO,8708,3900,None
alxu,US,5820,88,198.98.62.56,pink.alxu.ca,9941,20373,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha on Linux,0,0,2017-04-13,PONYNET - FranTech Solutions- US,53667,13700,None
Amalin,DE,781,1232,37.120.170.233,ns.bka.li,9002,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-26,NETCUP-AS netcup GmbH- DE,197540,753,None
amanaemonesia,FI,485,100,178.75.148.206,178-75-148-206.bb.dnainternet.fi,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-12-26,DNA- FI,16086,1700,None
amartysen,NL,14992,473,77.247.181.163,lumumba.torservers.net,22,None,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-11-01,NFORCE- NL,43350,21100,None
amaterasu,BE,0,489,84.198.103.245,84-198-103-245.access.telenet.be,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2015-12-27,TELENET-AS- BE,6848,26,None
AmazingKali,N/A,955,80,45.129.2.33,45.129.2.33,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-14,ASBAXET- RU,51659,6000,None
Amazon,US,413,497,198.98.59.251,ny.jse.io,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2019-09-21,PONYNET - FranTech Solutions- US,53667,124,None
amazonas,NL,17978,473,77.247.181.163,lumumba.torservers.net,443,None,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-11-01,NFORCE- NL,43350,32400,[2a00:1768:1001:21::32a3:201a]:443
ambassitor,US,199,123,76.84.37.44,cpe-76-84-37-44.neb.res.rr.com,443,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-10,TWC-11427-TEXAS - Charter Communications Inc- US,11427,1070,None
AMBROOS,NL,3048,5389,185.62.57.162,ws1.kaccolon.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-04,SNEL- NL,62370,6400,None
AMDmi3x1,RU,679,108,185.125.217.66,ihor-1.amdmi3.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha on FreeBSD,0,0,2015-11-21,AS-MAROSNET Moscow- Russia- RU,48666,1970,[2a02:f680:1:1100::174]:9001
amedias,ES,1391,56,83.35.21.78,78.red-83-35-21.dynamicip.rima-tde.net,10001,10030,0,0,1,0,0,0,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-02-05,TELEFONICA_DE_ESPANA- ES,3352,4830,None
amegakure,CH,232,186,159.100.249.78,rikudo.nanadai.me,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2018-05-12,EXOSCALE- CH,61098,653,None
americium1997,FR,7253,6465,51.77.136.241,241.ip-51-77-136.eu,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-01-11,OVH- FR,16276,19600,None
AmirTaaki4President,DE,805,64,46.101.178.190,46.101.178.190,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-03-21,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2270,None
amisraelchai,DE,100,959,90.186.131.46,dslb-090-186-131-046.090.186.pools.vodafone-ip.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2019-03-19,VODANET International IP-Backbone of Vodafone- DE,3209,237,None
amsnl,NL,515,518,195.123.217.153,ams.nl,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-03-16,ITLDC-NL- UA,21100,1090,None
Amsterd4mTorExit,FR,6009,297,51.15.76.60,60-76-15-51.rev.cloud.scaleway.com,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-22,AS12876- FR,12876,10200,None
AmsterdamRelay01,NL,7033,146,51.15.26.26,51-15-26-26.rev.poneytelecom.eu,8443,8080,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-31,AS12876- FR,12876,28800,[2001:bc8:6010:20c:ec4:7aff:fe0e:cf92]:8443
AmsterdamRelay02,NL,7096,146,51.15.26.26,51-15-26-26.rev.poneytelecom.eu,8444,8081,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-31,AS12876- FR,12876,36000,[2001:bc8:6010:20c:ec4:7aff:fe0e:cf92]:8444
Amstertor01,FR,655,79,51.15.98.40,40-98-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-10-24,AS12876- FR,12876,1600,None
An0n1m4t0R,ES,303,336,88.6.232.9,9.red-88-6-232.staticip.rima-tde.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-08-19,TELEFONICA_DE_ESPANA- ES,3352,810,None
an0S0c,UA,6136,381,193.201.225.45,193.201.225.45,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-09-22,OPATELECOM- UA,25092,13000,None
Anagramix,NO,149,766,84.215.198.76,cm-84.215.198.76.getinternet.no,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-11-12,GET-NO GET Norway- NO,41164,560,None
anais,NL,3955,1554,185.77.129.35,mail01.tgemsvr.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-03-07,QHOSTER- BG,201630,8570,None
Anankke,US,1616,96,64.71.142.240,64.71.142.240,14514,80,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-10-02,HURRICANE - Hurricane Electric LLC- US,6939,4500,None
